enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,city_development_index_cat
31094,city_138,0.836,Male,Has relevent experience,Full time course,Graduate,STEM,3,,,2,11,0.0,5
11147,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,1,114,0.0,6
4224,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,50,0.0,5
8006,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,142,0.0,6
18253,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,33,0.0,5
14208,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,12,,,1,78,0.0,6
19598,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,24,0.0,6
8541,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,NGO,,77,0.0,6
9842,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,43,0.0,6
26635,city_20,0.7959999999999999,,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,11,0.0,4
13111,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,2,180,0.0,6
21008,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,2,66,0.0,6
16275,city_76,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,3,39,1.0,3
24323,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,61,1.0,3
1102,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,1,23,0.0,6
2126,city_16,0.91,Male,Has relevent experience,no_enrollment,Primary School,,14,100-500,Funded Startup,1,36,0.0,6
13597,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,107,0.0,5
32539,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,1,160,0.0,5
1077,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,153,0.0,6
32802,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,38,0.0,6
8695,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,2,27,1.0,2
10635,city_176,0.764,,No relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,>4,14,0.0,4
18713,city_114,0.926,,No relevent experience,Full time course,Masters,STEM,<1,50-99,Pvt Ltd,1,23,0.0,6
12317,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,50,0.0,6
16283,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,42,1.0,3
23955,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,4,,,1,89,0.0,6
26027,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,2,27,0.0,6
21524,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,4,10000+,Pvt Ltd,2,102,1.0,3
23468,city_142,0.727,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,88,1.0,4
23533,city_103,0.92,,No relevent experience,Full time course,High School,,2,500-999,Pvt Ltd,1,40,0.0,6
26607,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,76,0.0,6
14078,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,2,80,0.0,6
28934,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,19,0.0,3
22701,city_179,0.512,,No relevent experience,Full time course,Graduate,STEM,2,,,never,50,1.0,2
24083,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,50,1.0,3
6958,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,139,0.0,6
121,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,1,6,0.0,6
20988,city_103,0.92,Male,No relevent experience,Part time course,High School,,3,,,1,24,1.0,6
18641,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Other,2,26,0.0,6
12383,city_14,0.698,,Has relevent experience,no_enrollment,Graduate,Business Degree,13,<10,Pvt Ltd,1,278,0.0,3
5607,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,25,1.0,3
107,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,14,100-500,Funded Startup,1,17,0.0,6
8156,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,,,never,8,0.0,3
26166,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,4,83,0.0,6
27406,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,50,0.0,6
1471,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,Humanities,11,,,>4,166,0.0,4
18626,city_101,0.5579999999999999,,No relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,1,124,0.0,2
22427,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,18,,,1,8,1.0,2
5378,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,,1,126,0.0,6
32872,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,102,0.0,4
2190,city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,1,20,0.0,5
3172,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,2,,,,131,0.0,6
20533,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,65,0.0,3
8469,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,<1,,,never,63,1.0,3
1980,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,<1,<10,Pvt Ltd,,92,0.0,3
32284,city_16,0.91,Male,No relevent experience,Full time course,High School,,3,,,1,57,0.0,6
23922,city_36,0.893,,Has relevent experience,no_enrollment,Phd,Humanities,>20,10000+,Pvt Ltd,>4,11,0.0,5
22541,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,9,1000-4999,Public Sector,1,34,0.0,3
32038,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,1,34,1.0,6
122,city_65,0.802,Male,No relevent experience,,High School,,3,,Pvt Ltd,never,102,0.0,5
24589,city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,18,0.0,5
24545,city_128,0.527,Male,Has relevent experience,no_enrollment,High School,,3,10/49,Pvt Ltd,1,96,0.0,2
9930,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,121,0.0,6
19476,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,1,40,0.0,6
29587,city_103,0.92,,Has relevent experience,no_enrollment,High School,,9,1000-4999,Pvt Ltd,2,3,0.0,6
19716,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,Pvt Ltd,1,6,0.0,6
12544,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Funded Startup,1,212,1.0,3
13256,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,15,1.0,3
9989,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Funded Startup,1,106,0.0,6
14291,city_103,0.92,,No relevent experience,Full time course,High School,,4,500-999,Pvt Ltd,1,21,0.0,6
19593,city_36,0.893,,No relevent experience,no_enrollment,Masters,Humanities,15,,,>4,9,0.0,5
26022,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,11,50-99,Public Sector,1,26,0.0,6
25992,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Public Sector,>4,19,0.0,6
17432,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15,0.0,6
8720,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,147,0.0,6
31690,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,50,0.0,5
23841,city_144,0.84,,Has relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,1,210,1.0,5
19768,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,64,1.0,3
8773,city_73,0.754,Male,Has relevent experience,no_enrollment,,,10,10/49,Pvt Ltd,1,16,0.0,4
13849,city_46,0.762,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,78,0.0,4
5218,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,96,0.0,6
3724,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,70,0.0,6
21430,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,2,123,1.0,3
12010,city_64,0.6659999999999999,,No relevent experience,no_enrollment,Graduate,STEM,18,,,>4,18,1.0,3
9052,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,85,0.0,3
31018,city_165,0.903,,Has relevent experience,Part time course,Graduate,STEM,13,,,4,47,1.0,6
8966,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Other,1,90,0.0,2
12089,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,196,1.0,3
12485,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,89,0.0,6
30089,city_126,0.479,,No relevent experience,no_enrollment,,,>20,,,2,26,1.0,1
893,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,20,1000-4999,Pvt Ltd,>4,90,0.0,6
4606,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,1,,,never,96,0.0,6
28435,city_21,0.624,,No relevent experience,no_enrollment,High School,,3,,,never,33,0.0,3
32976,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,1,26,0.0,6
19085,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,9,0.0,6
1020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0.0,6
23395,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,Funded Startup,never,4,0.0,5
26911,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,,133,0.0,3
10732,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,8,<10,Funded Startup,1,27,0.0,4
4100,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10000+,Pvt Ltd,1,58,0.0,6
22649,city_16,0.91,,No relevent experience,no_enrollment,High School,,<1,,,never,143,0.0,6
13961,city_175,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,,1,53,0.0,4
16332,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Public Sector,3,40,1.0,5
12449,city_176,0.764,,Has relevent experience,,Masters,STEM,4,,,,24,0.0,4
2338,city_61,0.913,Male,Has relevent experience,no_enrollment,High School,,6,10000+,Pvt Ltd,1,3,0.0,6
1153,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,5,<10,Pvt Ltd,1,25,0.0,6
22576,city_114,0.926,Male,Has relevent experience,Full time course,High School,,4,100-500,Pvt Ltd,1,92,0.0,6
17003,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,78,0.0,6
20468,city_149,0.6890000000000001,,No relevent experience,no_enrollment,Primary School,,<1,,,1,14,0.0,3
33238,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,149,0.0,3
25060,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,Other,9,10000+,Pvt Ltd,4,34,0.0,6
19445,city_117,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,4,8,1.0,3
30667,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,4,,,1,33,0.0,6
17708,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Public Sector,1,61,0.0,6
15416,city_36,0.893,Male,No relevent experience,no_enrollment,Masters,Business Degree,11,100-500,Pvt Ltd,1,90,0.0,5
17298,city_136,0.897,Female,No relevent experience,Full time course,Graduate,STEM,4,10000+,Public Sector,1,47,0.0,5
26239,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,202,1.0,6
7925,city_36,0.893,,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,63,1.0,5
14761,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,2,71,1.0,3
25756,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,101,0.0,6
4960,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,69,0.0,3
9261,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,3,17,1.0,3
18109,city_16,0.91,Male,Has relevent experience,Full time course,Masters,STEM,3,10000+,NGO,1,12,0.0,6
31046,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,>4,9,0.0,5
5499,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Funded Startup,1,316,0.0,6
32966,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,26,1.0,3
21109,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,152,0.0,6
25058,city_116,0.743,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,>4,80,0.0,4
20400,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,2,50,0.0,6
20277,city_103,0.92,,No relevent experience,Part time course,Graduate,STEM,<1,100-500,,never,74,0.0,6
15643,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,17,10000+,Pvt Ltd,4,61,0.0,6
24671,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,20,100-500,NGO,4,35,0.0,6
9007,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,167,0.0,6
19582,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,26,1.0,3
15213,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,94,1.0,6
23859,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,Pvt Ltd,2,53,0.0,5
22498,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,10,0.0,6
751,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,37,0.0,3
11364,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,63,0.0,6
19456,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,2,48,1.0,3
24984,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,134,0.0,3
7746,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,,2,20,0.0,3
22965,city_139,0.487,Male,Has relevent experience,no_enrollment,Masters,STEM,19,,,1,52,1.0,1
15819,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,3,222,0.0,4
10361,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,<10,Pvt Ltd,never,172,0.0,4
25589,city_75,0.939,Male,No relevent experience,Full time course,High School,,7,5000-9999,Pvt Ltd,2,48,0.0,6
19489,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,1,50,0.0,5
4594,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,4,47,0.0,4
4049,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,29,0.0,6
5844,city_91,0.691,Female,Has relevent experience,Full time course,Graduate,STEM,10,10/49,,1,64,0.0,3
7665,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,7,0.0,3
27947,city_173,0.878,Male,No relevent experience,no_enrollment,High School,,10,,,1,17,1.0,5
11162,city_45,0.89,Male,No relevent experience,no_enrollment,High School,,4,<10,Pvt Ltd,1,39,0.0,5
29842,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,2,86,1.0,6
14798,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,21,0.0,5
3953,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,42,0.0,5
9079,city_9,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,84,0.0,4
17358,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Early Stage Startup,1,40,0.0,6
20479,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,,2,13,1.0,3
10333,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,46,0.0,4
29266,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,28,0.0,6
32751,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,<10,Pvt Ltd,never,14,0.0,6
4385,city_79,0.698,,No relevent experience,Part time course,Graduate,STEM,4,,,,46,1.0,3
18987,city_21,0.624,,No relevent experience,Full time course,High School,,1,,,never,104,1.0,3
3794,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,<10,Funded Startup,>4,50,0.0,6
7243,city_100,0.887,,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,never,19,0.0,5
32854,city_10,0.895,,No relevent experience,Full time course,High School,,8,,,,110,0.0,5
31625,city_71,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,6,0.0,5
22764,city_30,0.698,,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Public Sector,1,73,1.0,3
26642,city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,1,,,1,45,1.0,3
12719,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,4,<10,Pvt Ltd,1,45,0.0,5
26906,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,>4,59,0.0,6
27101,city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,,never,82,0.0,3
24055,city_149,0.6890000000000001,,Has relevent experience,Full time course,Graduate,STEM,1,,,1,18,1.0,3
4651,city_90,0.698,,No relevent experience,Full time course,Masters,STEM,7,,,2,158,0.0,3
18922,city_21,0.624,,No relevent experience,,Graduate,STEM,4,,,never,7,0.0,3
20190,city_65,0.802,Male,No relevent experience,no_enrollment,Phd,STEM,10,100-500,Public Sector,>4,73,0.0,5
4191,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,37,0.0,4
12304,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,26,1.0,6
30611,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,,,1,112,1.0,6
10991,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,15,1.0,3
27292,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,3,<10,Public Sector,1,23,0.0,6
33206,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,55,0.0,6
13493,city_89,0.925,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,19,1.0,6
30289,city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,11,500-999,Public Sector,>4,102,0.0,6
7345,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,,4,,,never,188,0.0,5
11003,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,8,10/49,Funded Startup,1,38,0.0,6
19411,city_162,0.767,,Has relevent experience,Part time course,Masters,Humanities,15,1000-4999,Pvt Ltd,1,124,1.0,4
26472,city_114,0.926,,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,2,91,0.0,6
17750,city_103,0.92,,No relevent experience,Full time course,,,5,10/49,,4,48,0.0,6
31729,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,33,0.0,6
8470,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,,500-999,Pvt Ltd,,11,0.0,6
17731,city_77,0.83,Male,Has relevent experience,Full time course,Graduate,STEM,14,100-500,Pvt Ltd,1,136,0.0,5
4351,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,37,0.0,6
17040,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,3,0.0,6
29107,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,1,107,1.0,6
7929,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,6,10/49,Pvt Ltd,4,5,0.0,5
27785,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,100-500,Pvt Ltd,1,20,0.0,6
22164,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,>4,113,0.0,6
19251,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,4,64,1.0,3
1278,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,11,,,>4,306,1.0,6
30508,city_21,0.624,Male,No relevent experience,Full time course,High School,,5,,,1,222,1.0,3
6066,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,96,0.0,6
23587,city_67,0.855,,No relevent experience,Full time course,Graduate,STEM,6,,,1,55,0.0,5
5339,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,108,1.0,6
27052,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Funded Startup,>4,96,0.0,5
10962,city_136,0.897,,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,NGO,>4,11,0.0,5
31195,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,2,,,1,13,0.0,6
4394,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,46,0.0,6
8682,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,65,0.0,6
24333,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,85,1.0,3
22319,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,14,1.0,3
12038,city_90,0.698,Male,Has relevent experience,Full time course,Masters,,,,,,44,1.0,3
23382,city_100,0.887,,No relevent experience,Full time course,Graduate,STEM,4,,,1,20,0.0,5
2778,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,,5000-9999,,1,214,1.0,3
31160,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,13,1.0,3
32632,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,never,83,0.0,5
20463,city_21,0.624,,No relevent experience,no_enrollment,,,3,,,,12,0.0,3
32893,city_19,0.682,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,160,0.0,3
14663,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,<1,100-500,Pvt Ltd,2,22,1.0,3
27203,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,21,1.0,5
1595,city_75,0.939,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,,>4,82,0.0,6
23324,city_75,0.939,Male,Has relevent experience,Full time course,High School,,4,1000-4999,Pvt Ltd,1,106,1.0,6
19510,city_36,0.893,,Has relevent experience,Part time course,Graduate,STEM,11,,,1,52,0.0,5
4845,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Public Sector,1,124,1.0,3
26725,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,never,40,0.0,5
16231,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,2,8,0.0,6
14537,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10/49,Early Stage Startup,1,32,0.0,3
6608,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,1,192,0.0,5
11250,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,4,10000+,NGO,1,68,0.0,6
20410,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,33,0.0,6
17150,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,,never,56,0.0,3
26412,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,10000+,Pvt Ltd,>4,76,0.0,6
13908,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,>4,76,1.0,6
12458,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Business Degree,19,50-99,Pvt Ltd,3,63,0.0,6
6075,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,50,0.0,6
3497,city_61,0.913,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,23,0.0,6
13364,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,2,23,0.0,3
2946,city_21,0.624,,No relevent experience,Full time course,Graduate,,2,,Pvt Ltd,1,50,1.0,3
15309,city_89,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,never,80,0.0,6
14597,city_102,0.804,,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,68,0.0,5
25630,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Public Sector,2,16,0.0,5
