enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
22242,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Public Sector,>4,56,1.0
13786,city_159,0.843,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,28,0.0
31468,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,35,0.0
25403,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,1,168,0.0
20227,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,80,0.0
28087,city_23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,7,<10,Early Stage Startup,1,63,0.0
15966,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,NGO,2,20,0.0
26871,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,190,0.0
30597,city_9,0.743,Male,Has relevent experience,no_enrollment,Primary School,,3,<10,Other,1,4,0.0
21024,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,15,100-500,NGO,1,9,1.0
11435,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,108,0.0
18613,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,13,0.0
5895,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,never,50,0.0
10930,city_67,0.855,Male,Has relevent experience,no_enrollment,,,>20,5000-9999,Public Sector,>4,17,0.0
29556,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,never,82,1.0
9152,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,1,36,0.0
5214,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Funded Startup,1,45,0.0
23916,city_98,0.949,,No relevent experience,no_enrollment,Graduate,STEM,10,,,1,268,1.0
11838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,16,0.0
5638,city_90,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,never,131,0.0
27966,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,36,1.0
19568,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,25,1.0
31134,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,278,0.0
5209,city_94,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,19,1.0
11739,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,NGO,3,84,0.0
23715,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,5,,,1,62,0.0
31323,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,40,0.0
21674,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,57,1.0
30256,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Public Sector,3,39,0.0
9167,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,4,,,4,68,1.0
24399,city_102,0.804,,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,107,0.0
12821,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,2,102,1.0
25888,city_21,0.624,Male,No relevent experience,Full time course,High School,,6,,,never,44,1.0
31649,city_143,0.74,Male,Has relevent experience,Full time course,High School,,<1,,,1,35,1.0
23431,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,1,,,never,85,0.0
26096,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,9,0.0
14982,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,22,0.0
28317,city_33,0.448,,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,2,14,0.0
8221,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,4,24,0.0
8458,city_102,0.804,,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,,1,36,0.0
15424,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,13,,,never,63,1.0
11017,city_11,0.55,,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,1,106,0.0
11529,city_45,0.89,Male,Has relevent experience,,Graduate,STEM,9,<10,Pvt Ltd,1,73,1.0
2856,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,108,0.0
18964,city_77,0.83,Male,Has relevent experience,no_enrollment,High School,,6,,,2,56,0.0
5384,city_136,0.897,,Has relevent experience,no_enrollment,Phd,STEM,16,<10,Funded Startup,,5,0.0
18249,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,2,11,0.0
30414,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,23,1.0
4807,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,never,26,1.0
277,city_84,0.698,Male,Has relevent experience,Full time course,Masters,STEM,7,,,1,45,1.0
14148,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,92,0.0
32922,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10/49,Pvt Ltd,1,4,1.0
32402,city_114,0.926,Male,Has relevent experience,Full time course,High School,,5,50-99,Public Sector,2,163,0.0
3529,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,160,0.0
12085,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,never,50,1.0
1561,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,79,1.0
5982,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,98,0.0
16452,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,87,0.0
28330,city_16,0.91,Female,No relevent experience,Full time course,Graduate,STEM,5,,,never,68,0.0
29998,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,16,0.0
1722,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Public Sector,1,44,0.0
431,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,never,166,0.0
29151,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,276,0.0
9299,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,Pvt Ltd,1,36,0.0
27900,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,2,28,1.0
15912,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,4,,Pvt Ltd,2,166,0.0
24843,city_103,0.92,Male,No relevent experience,,,,4,,,never,23,0.0
10188,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,18,0.0
15684,city_142,0.727,,Has relevent experience,Part time course,Graduate,STEM,6,10/49,Pvt Ltd,1,43,0.0
419,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,46,0.0
18103,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Public Sector,2,64,0.0
11464,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,13,1.0
18765,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,10,100-500,Pvt Ltd,2,72,0.0
13459,city_30,0.698,,Has relevent experience,Part time course,Graduate,STEM,4,100-500,NGO,1,98,0.0
12385,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,1,35,1.0
22667,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,64,0.0
19445,city_117,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,4,8,1.0
2104,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Funded Startup,>4,32,0.0
4456,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,10,50-99,Early Stage Startup,1,32,1.0
25512,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Humanities,9,,,1,65,0.0
968,city_160,0.92,,Has relevent experience,Full time course,Masters,STEM,8,,Public Sector,>4,35,0.0
9440,city_118,0.722,,No relevent experience,no_enrollment,High School,,2,,,,30,0.0
280,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,34,1.0
4684,city_23,0.899,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,28,0.0
32691,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,never,64,0.0
32361,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,,1,83,0.0
23901,city_103,0.92,Male,No relevent experience,,,,3,,,never,32,0.0
693,city_61,0.913,Male,No relevent experience,no_enrollment,Masters,STEM,2,,Pvt Ltd,never,18,0.0
10604,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,20,0.0
20957,city_90,0.698,Male,No relevent experience,Part time course,High School,,2,<10,Early Stage Startup,1,69,0.0
28768,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,29,0.0
30448,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Other,4,,,1,146,0.0
12181,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,82,0.0
29397,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,NGO,2,17,0.0
32852,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,<1,50-99,Pvt Ltd,1,59,0.0
12585,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,52,1.0
27048,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,41,0.0
1740,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,4,26,0.0
23623,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,,>4,25,0.0
25798,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,12,0.0
25810,city_116,0.743,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,,,2,31,0.0
17152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,26,0.0
28414,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,>4,262,0.0
11695,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,32,0.0
19253,city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,312,0.0
15386,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,2,43,0.0
32182,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Early Stage Startup,1,31,0.0
10986,city_146,0.735,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,56,0.0
32707,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,,1,28,0.0
25484,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Funded Startup,2,17,1.0
15845,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,<1,10/49,Early Stage Startup,1,33,0.0
1244,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,72,0.0
11215,city_46,0.762,Male,Has relevent experience,Full time course,High School,,10,10000+,Other,1,43,0.0
3581,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,8,,,1,79,0.0
33220,city_73,0.754,Male,Has relevent experience,Part time course,Masters,STEM,14,10000+,Public Sector,2,288,0.0
22388,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,2,,,,48,1.0
17400,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,10,0.0
26904,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,36,0.0
6434,city_76,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,10,,Pvt Ltd,never,45,0.0
5338,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,4,100-500,NGO,1,54,0.0
20141,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,1,81,0.0
8927,city_74,0.579,Male,Has relevent experience,no_enrollment,,,5,10/49,Pvt Ltd,3,39,0.0
461,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,51,0.0
11586,city_176,0.764,Male,No relevent experience,Full time course,High School,,2,,,1,104,0.0
19633,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5,100-500,,,28,1.0
4310,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4,0.0
19022,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,17,<10,Pvt Ltd,2,174,0.0
13584,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,4,57,0.0
2891,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,84,0.0
17918,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,>4,41,0.0
27750,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Funded Startup,1,30,0.0
6024,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,110,1.0
31990,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Public Sector,>4,50,0.0
21781,city_11,0.55,Male,No relevent experience,Full time course,High School,,2,,,1,10,1.0
20729,city_16,0.91,,No relevent experience,no_enrollment,High School,,7,1000-4999,Public Sector,>4,32,0.0
32469,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,30,0.0
12794,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,72,0.0
1065,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,NGO,1,34,1.0
15028,city_74,0.579,,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,never,97,0.0
25159,city_105,0.794,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,,4,0.0
22949,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Humanities,8,50-99,Pvt Ltd,1,182,0.0
1582,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10/49,Early Stage Startup,>4,41,0.0
32972,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,180,0.0
17258,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,<1,50-99,Other,never,72,1.0
12486,city_162,0.767,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,3,29,1.0
23897,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,10,0.0
6213,city_71,0.884,,Has relevent experience,no_enrollment,Masters,Business Degree,15,,,>4,24,0.0
5706,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Pvt Ltd,1,196,0.0
10505,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,80,0.0
29730,city_91,0.691,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10/49,Pvt Ltd,3,35,0.0
4593,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,90,1.0
8857,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Early Stage Startup,1,110,0.0
28297,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,77,0.0
15234,city_136,0.897,,Has relevent experience,Full time course,Masters,STEM,9,10000+,Pvt Ltd,1,13,0.0
26953,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,51,1.0
28187,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,26,0.0
24836,city_75,0.939,Male,No relevent experience,no_enrollment,,,5,,,never,62,0.0
2029,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Funded Startup,2,4,0.0
14795,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,8,10/49,Early Stage Startup,1,162,0.0
22434,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,,,never,58,1.0
2590,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,75,0.0
25387,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,<1,,,,2,0.0
16021,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,121,0.0
15274,city_53,0.74,Male,No relevent experience,Full time course,High School,,3,,,never,160,0.0
21447,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,,,1,4,1.0
8139,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,4,152,0.0
32068,city_126,0.479,,Has relevent experience,no_enrollment,Primary School,,19,,Pvt Ltd,never,62,1.0
19201,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,>4,21,0.0
6068,city_73,0.754,,Has relevent experience,Full time course,Graduate,STEM,4,50-99,,1,49,0.0
19724,city_73,0.754,Male,No relevent experience,no_enrollment,Graduate,STEM,13,,,1,18,1.0
9054,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,167,0.0
32443,city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,61,0.0
27177,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Funded Startup,>4,30,0.0
22688,city_128,0.527,,No relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,18,0.0
28199,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,124,0.0
10651,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,14,0.0
5630,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,100,0.0
21573,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,3,<10,Pvt Ltd,2,10,0.0
11449,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Early Stage Startup,1,164,1.0
10783,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Early Stage Startup,1,74,0.0
33333,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,,,1,20,0.0
21539,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,3,88,0.0
14632,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,13,,Public Sector,>4,7,0.0
27890,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,1,,,1,56,1.0
7609,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,1,39,0.0
32035,city_13,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,2,38,0.0
25162,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,12,,,1,135,0.0
6241,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,56,0.0
8303,city_13,0.8270000000000001,Female,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,130,0.0
540,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,48,0.0
3235,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,9,,Pvt Ltd,never,68,0.0
9509,city_103,0.92,,Has relevent experience,,,,12,,,3,64,0.0
10373,city_73,0.754,Male,No relevent experience,Full time course,High School,,4,,,4,43,1.0
19040,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,4,,,1,50,0.0
25307,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,162,1.0
6988,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,3,75,0.0
7783,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,240,1.0
24885,city_21,0.624,Female,Has relevent experience,,Graduate,STEM,3,100-500,Pvt Ltd,1,52,0.0
7042,city_71,0.884,Male,No relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,2,50,0.0
5331,city_136,0.897,Male,Has relevent experience,,,,>20,,,>4,22,0.0
1637,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,,,1,29,1.0
4083,city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,,9,<10,Pvt Ltd,>4,46,0.0
9631,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,never,62,1.0
33222,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,<1,,Pvt Ltd,never,35,0.0
27961,city_21,0.624,,No relevent experience,Full time course,High School,,2,,,never,32,0.0
29534,city_27,0.848,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,57,0.0
28363,city_114,0.926,Male,Has relevent experience,Full time course,High School,,3,,,2,79,0.0
7389,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10/49,,1,155,1.0
32697,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,11,0.0
23833,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,45,1.0
5486,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,50-99,Funded Startup,1,198,0.0
19054,city_103,0.92,,No relevent experience,no_enrollment,High School,,8,<10,Pvt Ltd,1,46,0.0
11422,city_123,0.738,Female,Has relevent experience,no_enrollment,High School,,8,,,never,28,0.0
24675,city_114,0.926,Male,No relevent experience,no_enrollment,,,2,,,never,17,0.0
17893,city_65,0.802,,No relevent experience,no_enrollment,High School,,2,,,never,13,0.0
17288,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,3,<10,Funded Startup,2,34,1.0
32774,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,1,98,0.0
19941,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,NGO,1,21,0.0
31755,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,3,20,0.0
30536,city_136,0.897,,Has relevent experience,Part time course,Masters,STEM,8,<10,Pvt Ltd,2,34,0.0
3091,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,28,1.0
12446,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,6,,,3,22,1.0
24498,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,8,1.0
24043,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,never,28,1.0
5592,city_144,0.84,,Has relevent experience,Part time course,Graduate,STEM,14,500-999,Public Sector,2,92,0.0
30754,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,312,0.0
10669,city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,<1,,,never,18,1.0
22841,city_73,0.754,Male,No relevent experience,Full time course,Masters,STEM,14,,,>4,10,1.0
13372,city_145,0.555,,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,NGO,1,17,1.0
12004,city_45,0.89,Male,No relevent experience,Part time course,Graduate,STEM,8,100-500,Funded Startup,2,108,0.0
30440,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,24,0.0
10974,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,,,2,8,0.0
25496,city_103,0.92,,Has relevent experience,Part time course,Masters,STEM,>20,,,1,39,1.0
30522,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,76,0.0
12180,city_160,0.92,Male,Has relevent experience,Full time course,High School,,6,,,1,118,1.0
15775,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Arts,4,50-99,Funded Startup,1,31,0.0
16130,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,5,10000+,,2,83,0.0
29555,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,,,16,,,4,118,1.0
26607,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,76,0.0
2974,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Other,2,38,1.0
24460,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,180,0.0
22704,city_93,0.865,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,,1,39,0.0
14151,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,,1,69,1.0
11001,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,53,0.0
27620,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,1,69,0.0
8164,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,131,1.0
8037,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,109,0.0
8999,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,1,3,1.0
12683,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,Arts,<1,100-500,Funded Startup,1,36,0.0
14570,city_100,0.887,Male,No relevent experience,Part time course,Graduate,STEM,2,,,never,36,0.0
15979,city_67,0.855,,No relevent experience,Full time course,Graduate,Other,3,,,1,13,1.0
